"period"	"subject"	"perc_stock"	"condition"
139	"le109"	0.129998576917604	"Shock experience"
140	"le109"	0.549992958738206	"Shock experience"
141	"le109"	0.550010022048507	"Shock experience"
142	"le109"	0.689992675943805	"Shock experience"
143	"le109"	0.260004062563478	"Shock experience"
144	"le109"	0.490004025224742	"Shock experience"
145	"le109"	0.110004094445203	"Shock experience"
146	"le109"	0.539982275547072	"Shock experience"
147	"le109"	0.100014156285391	"Shock experience"
148	"le109"	0.100021387324446	"Shock experience"
149	"le109"	0.1	"Shock experience"
150	"le109"	0.600014156285391	"Shock experience"
151	"le109"	0.390002927400468	"Shock experience"
152	"le109"	0.710007994767062	"Shock experience"
153	"le109"	0.710011675423234	"Shock experience"
154	"le109"	0.709989023051592	"Shock experience"
155	"le109"	0.18	"Shock experience"
156	"le109"	0.0700201832013662	"Shock experience"
157	"le109"	0.0700328278880725	"Shock experience"
158	"le109"	0.540009250693802	"Shock experience"
159	"le109"	0.0399904973075705	"Shock experience"
160	"le109"	0.550003934219844	"Shock experience"
161	"le109"	0.549980761831474	"Shock experience"
162	"le109"	0.549988578390314	"Shock experience"
163	"le109"	0.669991687448047	"Shock experience"
164	"le109"	0.829988893002592	"Shock experience"
165	"le109"	0.829994192799071	"Shock experience"
166	"le109"	0.0599911777679753	"Shock experience"
167	"le109"	0.00999779460413144	"Shock experience"
168	"le109"	0.669989006962257	"Shock experience"
169	"le109"	0.0699682633404679	"Shock experience"
170	"le109"	0.0199733688415446	"Shock experience"
171	"le109"	0.770001473405039	"Shock experience"
172	"le109"	0.0599731463523795	"Shock experience"
1	"le113"	0	"Shock experience"
2	"le113"	0.08	"Shock experience"
3	"le113"	0.300019948134849	"Shock experience"
4	"le113"	0	"Shock experience"
5	"le113"	0	"Shock experience"
6	"le113"	0	"Shock experience"
7	"le113"	0.170020614508688	"Shock experience"
8	"le113"	0	"Shock experience"
9	"le113"	0	"Shock experience"
10	"le113"	0.0599620493358634	"Shock experience"
11	"le113"	0.319996198441361	"Shock experience"
12	"le113"	0.460022844089092	"Shock experience"
13	"le113"	0.620022861497428	"Shock experience"
14	"le113"	0.42998321834794	"Shock experience"
15	"le113"	0.43003064351379	"Shock experience"
16	"le113"	0.529992406985573	"Shock experience"
17	"le113"	1	"Shock experience"
18	"le113"	1	"Shock experience"
19	"le113"	0.5	"Shock experience"
20	"le113"	0.709990574929312	"Shock experience"
21	"le113"	0.84001534624976	"Shock experience"
22	"le113"	0.84001105277701	"Shock experience"
23	"le113"	1	"Shock experience"
24	"le113"	1	"Shock experience"
25	"le113"	1	"Shock experience"
26	"le113"	1	"Shock experience"
27	"le113"	1	"Shock experience"
28	"le113"	1	"Shock experience"
29	"le113"	1	"Shock experience"
30	"le113"	1	"Shock experience"
31	"le113"	1	"Shock experience"
32	"le113"	1	"Shock experience"
33	"le113"	1	"Shock experience"
34	"le113"	1	"Shock experience"
35	"le113"	1	"Shock experience"
36	"le113"	1	"Shock experience"
37	"le113"	1	"Shock experience"
38	"le113"	1	"Shock experience"
39	"le113"	1	"Shock experience"
40	"le113"	1	"Shock experience"
41	"le113"	1	"Shock experience"
42	"le113"	1	"Shock experience"
43	"le113"	1	"Shock experience"
44	"le113"	1	"Shock experience"
45	"le113"	1	"Shock experience"
46	"le113"	1	"Shock experience"
47	"le113"	1	"Shock experience"
48	"le113"	1	"Shock experience"
49	"le113"	1	"Shock experience"
50	"le113"	1	"Shock experience"
51	"le113"	1	"Shock experience"
52	"le113"	1	"Shock experience"
53	"le113"	1	"Shock experience"
54	"le113"	1	"Shock experience"
55	"le113"	1	"Shock experience"
56	"le113"	1	"Shock experience"
57	"le113"	1	"Shock experience"
58	"le113"	1	"Shock experience"
59	"le113"	1	"Shock experience"
60	"le113"	0.620011242270939	"Shock experience"
61	"le113"	0.619964389049633	"Shock experience"
62	"le113"	0.510018009905448	"Shock experience"
63	"le113"	0.509980827788429	"Shock experience"
64	"le113"	0.919955406911929	"Shock experience"
65	"le113"	1	"Shock experience"
66	"le113"	1	"Shock experience"
67	"le113"	0.479968345039074	"Shock experience"
68	"le113"	0.58995979998039	"Shock experience"
69	"le113"	1	"Shock experience"
70	"le113"	0.5	"Shock experience"
71	"le113"	0	"Shock experience"
72	"le113"	0	"Shock experience"
73	"le113"	1	"Shock experience"
74	"le113"	0	"Shock experience"
75	"le113"	0	"Shock experience"
76	"le113"	0.5	"Shock experience"
77	"le113"	0.5	"Shock experience"
78	"le113"	0.5	"Shock experience"
79	"le113"	0.5	"Shock experience"
80	"le113"	0.320014971460653	"Shock experience"
81	"le113"	0.440011007154651	"Shock experience"
82	"le113"	0	"Shock experience"
83	"le113"	0	"Shock experience"
84	"le113"	0	"Shock experience"
85	"le113"	0.249977365323676	"Shock experience"
86	"le113"	0.290000898391879	"Shock experience"
87	"le113"	0.289972417474864	"Shock experience"
88	"le113"	0	"Shock experience"
89	"le113"	0	"Shock experience"
90	"le113"	0	"Shock experience"
91	"le113"	0.310001730403184	"Shock experience"
92	"le113"	0.310017123287671	"Shock experience"
93	"le113"	0.310021505376344	"Shock experience"
94	"le113"	0.310004257130694	"Shock experience"
95	"le113"	0.309967515814669	"Shock experience"
96	"le113"	0	"Shock experience"
97	"le113"	0.300025022937693	"Shock experience"
98	"le113"	0.299966633299967	"Shock experience"
99	"le113"	0.299974855418657	"Shock experience"
100	"le113"	0.3000167000668	"Shock experience"
101	"le113"	0.220030841652463	"Shock experience"
102	"le113"	0.220012984905048	"Shock experience"
103	"le113"	0.219972238099126	"Shock experience"
104	"le113"	0.280023482053002	"Shock experience"
105	"le113"	0.280026820886766	"Shock experience"
106	"le113"	0.159973282124071	"Shock experience"
107	"le113"	0.330000833125052	"Shock experience"
108	"le113"	1	"Shock experience"
109	"le113"	1	"Shock experience"
110	"le113"	1	"Shock experience"
111	"le113"	1	"Shock experience"
112	"le113"	0	"Shock experience"
113	"le113"	0	"Shock experience"
114	"le113"	0	"Shock experience"
115	"le113"	0	"Shock experience"
116	"le113"	0	"Shock experience"
117	"le113"	0	"Shock experience"
118	"le113"	0	"Shock experience"
119	"le113"	0	"Shock experience"
120	"le113"	0	"Shock experience"
121	"le113"	1	"Shock experience"
122	"le113"	1	"Shock experience"
123	"le113"	1	"Shock experience"
124	"le113"	1	"Shock experience"
125	"le113"	1	"Shock experience"
126	"le113"	0.300007810669374	"Shock experience"
127	"le113"	0.300007750135627	"Shock experience"
128	"le113"	0.300007678722261	"Shock experience"
129	"le113"	0	"Shock experience"
130	"le113"	0	"Shock experience"
131	"le113"	0	"Shock experience"
132	"le113"	0	"Shock experience"
133	"le113"	0	"Shock experience"
134	"le113"	0	"Shock experience"
135	"le113"	0	"Shock experience"
136	"le113"	0	"Shock experience"
137	"le113"	0.299992294058719	"Shock experience"
138	"le113"	0.299977118450156	"Shock experience"
139	"le113"	0	"Shock experience"
140	"le113"	0	"Shock experience"
141	"le113"	0	"Shock experience"
142	"le113"	0.30998815633636	"Shock experience"
143	"le113"	0.309977756593581	"Shock experience"
144	"le113"	0.310014148718755	"Shock experience"
145	"le113"	0	"Shock experience"
146	"le113"	0	"Shock experience"
147	"le113"	0	"Shock experience"
148	"le113"	0	"Shock experience"
149	"le113"	0	"Shock experience"
150	"le113"	0	"Shock experience"
151	"le113"	0	"Shock experience"
152	"le113"	0	"Shock experience"
153	"le113"	0	"Shock experience"
154	"le113"	0	"Shock experience"
155	"le113"	0	"Shock experience"
156	"le113"	0	"Shock experience"
157	"le113"	0	"Shock experience"
158	"le113"	0	"Shock experience"
159	"le113"	0	"Shock experience"
160	"le113"	0	"Shock experience"
161	"le113"	0	"Shock experience"
162	"le113"	0	"Shock experience"
163	"le113"	1	"Shock experience"
164	"le113"	1	"Shock experience"
165	"le113"	1	"Shock experience"
166	"le113"	0.349992682569881	"Shock experience"
167	"le113"	0	"Shock experience"
168	"le113"	0.470019199527396	"Shock experience"
169	"le113"	0.470008156002076	"Shock experience"
170	"le113"	0	"Shock experience"
171	"le113"	0	"Shock experience"
172	"le113"	0	"Shock experience"
1	"le117"	0.5	"Shock experience"
2	"le117"	1	"Shock experience"
3	"le117"	0.410001006137438	"Shock experience"
4	"le117"	0	"Shock experience"
5	"le117"	0	"Shock experience"
6	"le117"	1	"Shock experience"
7	"le117"	0.19002021491648	"Shock experience"
8	"le117"	1	"Shock experience"
9	"le117"	0	"Shock experience"
10	"le117"	0	"Shock experience"
11	"le117"	0	"Shock experience"
12	"le117"	0	"Shock experience"
13	"le117"	0	"Shock experience"
14	"le117"	0.67002897306578	"Shock experience"
15	"le117"	0.670012815036309	"Shock experience"
16	"le117"	0	"Shock experience"
17	"le117"	0	"Shock experience"
18	"le117"	0	"Shock experience"
19	"le117"	0.509995606326889	"Shock experience"
20	"le117"	0.509994353472614	"Shock experience"
21	"le117"	0	"Shock experience"
22	"le117"	0.529974925917483	"Shock experience"
23	"le117"	0.530023094688222	"Shock experience"
24	"le117"	0	"Shock experience"
25	"le117"	0	"Shock experience"
26	"le117"	0	"Shock experience"
27	"le117"	0	"Shock experience"
28	"le117"	0	"Shock experience"
29	"le117"	0	"Shock experience"
30	"le117"	0	"Shock experience"
31	"le117"	0	"Shock experience"
32	"le117"	0	"Shock experience"
33	"le117"	1	"Shock experience"
34	"le117"	1	"Shock experience"
35	"le117"	1	"Shock experience"
36	"le117"	0	"Shock experience"
37	"le117"	0	"Shock experience"
38	"le117"	0	"Shock experience"
39	"le117"	0	"Shock experience"
40	"le117"	0	"Shock experience"
41	"le117"	0.5	"Shock experience"
42	"le117"	0.5	"Shock experience"
43	"le117"	0	"Shock experience"
44	"le117"	0	"Shock experience"
45	"le117"	0	"Shock experience"
46	"le117"	0	"Shock experience"
47	"le117"	0.5	"Shock experience"
48	"le117"	0.5	"Shock experience"
49	"le117"	0.5	"Shock experience"
50	"le117"	0.5	"Shock experience"
51	"le117"	0.5	"Shock experience"
52	"le117"	0	"Shock experience"
53	"le117"	0.6	"Shock experience"
54	"le117"	1	"Shock experience"
55	"le117"	1	"Shock experience"
56	"le117"	1	"Shock experience"
57	"le117"	1	"Shock experience"
58	"le117"	0	"Shock experience"
59	"le117"	0	"Shock experience"
60	"le117"	0	"Shock experience"
61	"le117"	0	"Shock experience"
62	"le117"	0.609989373007439	"Shock experience"
63	"le117"	0.609992896045465	"Shock experience"
64	"le117"	0.610026878578941	"Shock experience"
65	"le117"	1	"Shock experience"
66	"le117"	1	"Shock experience"
67	"le117"	1	"Shock experience"
68	"le117"	1	"Shock experience"
69	"le117"	1	"Shock experience"
70	"le117"	0	"Shock experience"
71	"le117"	0	"Shock experience"
72	"le117"	0.759975382090471	"Shock experience"
73	"le117"	1	"Shock experience"
74	"le117"	1	"Shock experience"
75	"le117"	1	"Shock experience"
76	"le117"	1	"Shock experience"
77	"le117"	1	"Shock experience"
78	"le117"	1	"Shock experience"
79	"le117"	1	"Shock experience"
80	"le117"	1	"Shock experience"
81	"le117"	1	"Shock experience"
82	"le117"	1	"Shock experience"
83	"le117"	1	"Shock experience"
84	"le117"	0	"Shock experience"
85	"le117"	0	"Shock experience"
86	"le117"	0.5	"Shock experience"
87	"le117"	0.5	"Shock experience"
88	"le117"	1	"Shock experience"
89	"le117"	1	"Shock experience"
90	"le117"	0	"Shock experience"
91	"le117"	1	"Shock experience"
92	"le117"	1	"Shock experience"
93	"le117"	0	"Shock experience"
94	"le117"	0	"Shock experience"
95	"le117"	0	"Shock experience"
96	"le117"	0.479979043484769	"Shock experience"
97	"le117"	0.479993937556835	"Shock experience"
98	"le117"	0.48	"Shock experience"
99	"le117"	0	"Shock experience"
100	"le117"	0	"Shock experience"
101	"le117"	1	"Shock experience"
102	"le117"	1	"Shock experience"
103	"le117"	0	"Shock experience"
104	"le117"	0	"Shock experience"
105	"le117"	0	"Shock experience"
106	"le117"	0	"Shock experience"
107	"le117"	0	"Shock experience"
108	"le117"	1	"Shock experience"
109	"le117"	1	"Shock experience"
110	"le117"	0	"Shock experience"
111	"le117"	0	"Shock experience"
112	"le117"	0	"Shock experience"
113	"le117"	0	"Shock experience"
114	"le117"	0	"Shock experience"
115	"le117"	0	"Shock experience"
116	"le117"	0	"Shock experience"
117	"le117"	0	"Shock experience"
118	"le117"	0	"Shock experience"
119	"le117"	0	"Shock experience"
120	"le117"	0.430017605633803	"Shock experience"
121	"le117"	1	"Shock experience"
122	"le117"	1	"Shock experience"
123	"le117"	1	"Shock experience"
124	"le117"	1	"Shock experience"
125	"le117"	1	"Shock experience"
126	"le117"	0	"Shock experience"
127	"le117"	0.35999146939646	"Shock experience"
128	"le117"	0.360011252549406	"Shock experience"
129	"le117"	0	"Shock experience"
130	"le117"	0	"Shock experience"
131	"le117"	0.340007202016565	"Shock experience"
132	"le117"	0	"Shock experience"
133	"le117"	0	"Shock experience"
134	"le117"	0	"Shock experience"
135	"le117"	1	"Shock experience"
136	"le117"	1	"Shock experience"
137	"le117"	1	"Shock experience"
138	"le117"	1	"Shock experience"
139	"le117"	0	"Shock experience"
140	"le117"	1	"Shock experience"
141	"le117"	1	"Shock experience"
142	"le117"	0	"Shock experience"
143	"le117"	0	"Shock experience"
144	"le117"	0.5	"Shock experience"
145	"le117"	0.5	"Shock experience"
146	"le117"	0.5	"Shock experience"
147	"le117"	0	"Shock experience"
148	"le117"	0	"Shock experience"
149	"le117"	0	"Shock experience"
150	"le117"	1	"Shock experience"
151	"le117"	0	"Shock experience"
152	"le117"	1	"Shock experience"
153	"le117"	1	"Shock experience"
154	"le117"	1	"Shock experience"
155	"le117"	0	"Shock experience"
156	"le117"	0	"Shock experience"
157	"le117"	0	"Shock experience"
158	"le117"	1	"Shock experience"
159	"le117"	1	"Shock experience"
160	"le117"	1	"Shock experience"
161	"le117"	1	"Shock experience"
162	"le117"	0.22	"Shock experience"
163	"le117"	0.220036058634475	"Shock experience"
164	"le117"	1	"Shock experience"
165	"le117"	1	"Shock experience"
166	"le117"	0	"Shock experience"
167	"le117"	0	"Shock experience"
168	"le117"	1	"Shock experience"
169	"le117"	1	"Shock experience"
170	"le117"	0.0399633669136625	"Shock experience"
171	"le117"	1	"Shock experience"
172	"le117"	1	"Shock experience"
1	"le121"	0.5	"Shock experience"
2	"le121"	0.570018567380045	"Shock experience"
3	"le121"	0.5	"Shock experience"
4	"le121"	0.529988239905919	"Shock experience"
5	"le121"	0.59002846386925	"Shock experience"
6	"le121"	0.630009731929576	"Shock experience"
7	"le121"	0.5	"Shock experience"
8	"le121"	0.559996583824409	"Shock experience"
9	"le121"	0.479968371112283	"Shock experience"
10	"le121"	0.32999463423359	"Shock experience"
11	"le121"	0.130033786868779	"Shock experience"
12	"le121"	0.130018248175182	"Shock experience"
13	"le121"	0.0600291492075059	"Shock experience"
14	"le121"	0.0300199528387448	"Shock experience"
15	"le121"	0.0100407055630936	"Shock experience"
16	"le121"	0	"Shock experience"
17	"le121"	0	"Shock experience"
18	"le121"	0.0300062887431498	"Shock experience"
19	"le121"	0	"Shock experience"
20	"le121"	0	"Shock experience"
21	"le121"	0	"Shock experience"
22	"le121"	0.0500044330171114	"Shock experience"
23	"le121"	0.109999114338854	"Shock experience"
24	"le121"	0	"Shock experience"
25	"le121"	0	"Shock experience"
26	"le121"	0	"Shock experience"
27	"le121"	0	"Shock experience"
28	"le121"	0	"Shock experience"
29	"le121"	0.119989451476793	"Shock experience"
30	"le121"	0.130019288093986	"Shock experience"
31	"le121"	0	"Shock experience"
32	"le121"	0	"Shock experience"
33	"le121"	0.0300166272862519	"Shock experience"
34	"le121"	0.0300410444502664	"Shock experience"
35	"le121"	0.0400209259743657	"Shock experience"
36	"le121"	0	"Shock experience"
37	"le121"	0	"Shock experience"
38	"le121"	0.0700304480208786	"Shock experience"
39	"le121"	0	"Shock experience"
40	"le121"	0	"Shock experience"
41	"le121"	0	"Shock experience"
42	"le121"	0	"Shock experience"
43	"le121"	0	"Shock experience"
44	"le121"	0	"Shock experience"
45	"le121"	0	"Shock experience"
46	"le121"	0	"Shock experience"
47	"le121"	0.12	"Shock experience"
48	"le121"	0	"Shock experience"
49	"le121"	0	"Shock experience"
50	"le121"	0	"Shock experience"
51	"le121"	0	"Shock experience"
52	"le121"	0	"Shock experience"
53	"le121"	0	"Shock experience"
54	"le121"	0.0399797143098639	"Shock experience"
55	"le121"	0.0599663582842725	"Shock experience"
56	"le121"	0.0899798927613941	"Shock experience"
57	"le121"	0.140001665695011	"Shock experience"
58	"le121"	0	"Shock experience"
59	"le121"	0	"Shock experience"
60	"le121"	0	"Shock experience"
61	"le121"	0	"Shock experience"
62	"le121"	0	"Shock experience"
63	"le121"	0	"Shock experience"
64	"le121"	0	"Shock experience"
65	"le121"	0.0800196769697467	"Shock experience"
66	"le121"	0.129977154046997	"Shock experience"
67	"le121"	0.169985429820301	"Shock experience"
68	"le121"	0.239990332715701	"Shock experience"
69	"le121"	0.260027219598111	"Shock experience"
70	"le121"	0	"Shock experience"
71	"le121"	0	"Shock experience"
72	"le121"	0.209976057462091	"Shock experience"
73	"le121"	0.299984194721037	"Shock experience"
74	"le121"	0.379978135249102	"Shock experience"
75	"le121"	0	"Shock experience"
76	"le121"	0.179993752928315	"Shock experience"
77	"le121"	0	"Shock experience"
78	"le121"	0	"Shock experience"
79	"le121"	0	"Shock experience"
